signal_id,symbol,signal_dir,entry_price,created_at,R,label,reason,hit_bar_idx,state_label,ds_calib_weight
388639514,XAUUSD,BUY,4527.26,2026-08-21T02:35:00.613186+00:00,10.64,,both_touched_same_bar,0.0,REVERSAL,1.0
388639379,XAUUSD,BUY,4527.66,2026-08-20T15:30:16.655366+00:00,19.2,0.0,stop_first,0.0,TREND,1.0
388639541,XAUUSD,BUY,4528.8,2026-08-21T03:40:00.668983+00:00,10.3,0.0,stop_first,0.0,REVERSAL,1.0
388639512,XAUUSD,BUY,4528.86,2026-08-21T02:30:28.692923+00:00,11.1,0.0,stop_first,0.0,REVERSAL,1.0
388639510,XAUUSD,BUY,4529.37,2026-08-21T02:25:19.701192+00:00,10.94,0.0,stop_first,0.0,REVERSAL,1.0
388639470,XAUUSD,BUY,4529.73,2026-08-20T23:20:00.645959+00:00,6.56,0.0,stop_first,0.0,REVERSAL,1.0
388639539,XAUUSD,BUY,4531.02,2026-08-21T03:35:30.689061+00:00,10.48,0.0,stop_first,0.0,REVERSAL,1.0
388639544,XAUUSD,BUY,4531.07,2026-08-21T03:45:05.625000+00:00,10.0,0.0,stop_first,0.0,REVERSAL,1.0
388639368,XAUUSD,BUY,4531.73,2026-08-20T15:00:17.714050+00:00,11.18533,0.0,stop_first,0.0,TREND,1.0
388639535,XAUUSD,BUY,4531.95,2026-08-21T03:25:15.700274+00:00,10.08,0.0,stop_first,0.0,REVERSAL,1.0
388639546,XAUUSD,BUY,4533.1,2026-08-21T03:50:00.678296+00:00,9.9,0.0,stop_first,0.0,REVERSAL,1.0
388639531,XAUUSD,BUY,4533.28,2026-08-21T03:15:00.650033+00:00,10.72,0.0,stop_first,0.0,REVERSAL,1.0
388639548,XAUUSD,BUY,4533.36,2026-08-21T03:55:04.683447+00:00,9.4,0.0,stop_first,0.0,REVERSAL,1.0
388639516,XAUUSD,BUY,4533.41,2026-08-21T02:40:03.659569+00:00,10.82,0.0,stop_first,0.0,REVERSAL,1.0
388639527,XAUUSD,BUY,4533.76,2026-08-21T03:06:00.753086+00:00,11.32,0.0,stop_first,0.0,REVERSAL,1.0
388639518,XAUUSD,BUY,4536.11,2026-08-21T02:45:00.617447+00:00,11.08,0.0,stop_first,0.0,REVERSAL,1.0
388639574,XAUUSD,BUY,4536.46,2026-08-21T05:10:00.652960+00:00,7.6,0.0,stop_first,0.0,TREND,1.0
388639524,XAUUSD,BUY,4536.54,2026-08-21T03:01:00.736368+00:00,11.7,0.0,stop_first,0.0,REVERSAL,1.0
388639554,XAUUSD,BUY,4537.67,2026-08-21T04:10:00.659101+00:00,9.02,0.0,stop_first,0.0,REVERSAL,1.0
388639522,XAUUSD,BUY,4538.0,2026-08-21T02:55:24.699266+00:00,11.14,0.0,stop_first,0.0,REVERSAL,1.0
388639566,XAUUSD,BUY,4541.72,2026-08-21T04:50:04.651402+00:00,8.0,0.0,stop_first,0.0,REVERSAL,1.0
388639568,XAUUSD,BUY,4542.16,2026-08-21T04:55:14.685685+00:00,7.68,0.0,stop_first,0.0,REVERSAL,1.0
388639560,XAUUSD,BUY,4542.95,2026-08-21T04:35:00.647438+00:00,8.86,0.0,stop_first,0.0,REVERSAL,1.0
388639594,XAUUSD,BUY,4555.74,2026-08-21T06:25:12.654593+00:00,7.60882,,both_touched_same_bar,0.0,TREND,1.0
388639596,XAUUSD,BUY,4557.58,2026-08-21T06:30:00.784654+00:00,7.54083,,both_touched_same_bar,0.0,TREND,1.0
388639602,XAUUSD,BUY,4563.97,2026-08-21T06:45:00.623566+00:00,7.5996,0.0,stop_first,0.0,TREND,1.0
388639635,XAUUSD,BUY,4565.14,2026-08-21T08:10:22.728063+00:00,9.98,0.0,stop_first,0.0,TREND,1.0
388639598,XAUUSD,BUY,4565.2,2026-08-21T06:35:01.678117+00:00,7.94698,0.0,stop_first,0.0,TREND,1.0
388639623,XAUUSD,BUY,4566.19,2026-08-21T07:41:00.739624+00:00,7.27399,0.0,stop_first,0.0,TREND,1.0
388639604,XAUUSD,BUY,4566.63,2026-08-21T06:50:08.658975+00:00,7.46582,0.0,stop_first,0.0,TREND,1.0
388639637,XAUUSD,BUY,4567.89,2026-08-21T08:15:00.653199+00:00,7.09966,,both_touched_same_bar,0.0,TREND,1.0
388639615,XAUUSD,BUY,4567.89,2026-08-21T07:20:06.628223+00:00,7.63974,0.0,stop_first,0.0,TREND,1.0
388639639,XAUUSD,BUY,4574.95,2026-08-21T08:20:06.655645+00:00,7.56907,0.0,stop_first,0.0,TREND,1.0
388639643,XAUUSD,BUY,4579.9,2026-08-21T08:30:00.658477+00:00,7.38248,0.0,stop_first,0.0,TREND,1.0
388639641,XAUUSD,BUY,4580.04,2026-08-21T08:25:14.674760+00:00,7.64987,0.0,stop_first,0.0,TREND,1.0
388639645,XAUUSD,BUY,4581.91,2026-08-21T08:35:03.663949+00:00,7.21791,0.0,stop_first,0.0,TREND,1.0
388639671,XAUUSD,BUY,4581.94,2026-08-21T09:50:00.661327+00:00,10.16,0.0,stop_first,0.0,TREND,1.0
388639647,XAUUSD,BUY,4582.13,2026-08-21T08:40:09.653986+00:00,7.46863,0.0,stop_first,0.0,TREND,1.0
388639681,XAUUSD,BUY,4582.85,2026-08-21T10:15:05.624508+00:00,10.46,0.0,stop_first,0.0,TREND,1.0
388639758,XAUUSD,BUY,4583.76,2026-08-21T13:30:00.679334+00:00,12.76,,both_touched_same_bar,0.0,TREND,1.0
388639683,XAUUSD,BUY,4584.03,2026-08-21T10:20:16.679033+00:00,10.72,0.0,stop_first,0.0,TREND,1.0
388639677,XAUUSD,BUY,4584.12,2026-08-21T10:05:17.677625+00:00,10.18,0.0,stop_first,0.0,TREND,1.0
388639673,XAUUSD,BUY,4584.65,2026-08-21T09:55:03.652872+00:00,9.94,0.0,stop_first,0.0,TREND,1.0
388639768,XAUUSD,BUY,4584.74,2026-08-21T13:55:10.653314+00:00,15.68,,both_touched_same_bar,0.0,TREND,1.0
388639752,XAUUSD,BUY,4586.52,2026-08-21T13:20:10.731102+00:00,13.32,,both_touched_same_bar,0.0,TREND,1.0
388639687,XAUUSD,BUY,4586.93,2026-08-21T10:30:00.653511+00:00,10.26,0.0,stop_first,0.0,TREND,1.0
388639685,XAUUSD,BUY,4587.26,2026-08-21T10:25:26.679532+00:00,10.56,0.0,stop_first,0.0,TREND,1.0
388639762,XAUUSD,BUY,4587.43,2026-08-21T13:40:11.656930+00:00,14.84,0.0,stop_first,0.0,REVERSAL,1.0
388639675,XAUUSD,BUY,4588.47,2026-08-21T10:00:10.714820+00:00,10.56,0.0,stop_first,0.0,TREND,1.0
388639774,XAUUSD,BUY,4589.06,2026-08-21T14:10:04.642085+00:00,10.81714,0.0,stop_first,0.0,TREND,1.0
388639764,XAUUSD,BUY,4589.99,2026-08-21T13:45:00.740557+00:00,14.92,0.0,stop_first,0.0,REVERSAL,1.0
388639792,XAUUSD,BUY,4590.06,2026-08-21T15:00:00.656478+00:00,16.04,0.0,stop_first,0.0,PULLBACK,1.0
388639695,XAUUSD,BUY,4590.18,2026-08-21T10:50:15.666447+00:00,9.38,0.0,stop_first,0.0,TREND,1.0
388639790,XAUUSD,BUY,4590.71,2026-08-21T14:56:00.698733+00:00,16.4,0.0,stop_first,0.0,PULLBACK,1.0
388639657,XAUUSD,BUY,4590.97,2026-08-21T09:06:00.685840+00:00,7.11517,,both_touched_same_bar,0.0,TREND,1.0
388639689,XAUUSD,BUY,4591.05,2026-08-21T10:35:00.625176+00:00,10.08,0.0,stop_first,0.0,TREND,1.0
388639788,XAUUSD,BUY,4591.21,2026-08-21T14:50:30.709412+00:00,16.24,0.0,stop_first,0.0,REVERSAL,1.0
388639693,XAUUSD,BUY,4591.91,2026-08-21T10:45:07.631906+00:00,9.7,0.0,stop_first,0.0,TREND,1.0
388639691,XAUUSD,BUY,4592.61,2026-08-21T10:40:00.625561+00:00,10.04,0.0,stop_first,0.0,TREND,1.0
388639699,XAUUSD,BUY,4593.29,2026-08-21T11:01:00.662102+00:00,6.76262,0.0,stop_first,0.0,TREND,1.0
388639704,XAUUSD,BUY,4593.9,2026-08-21T11:15:02.625792+00:00,6.75591,0.0,stop_first,0.0,TREND,1.0
388639701,XAUUSD,BUY,4594.55,2026-08-21T11:06:00.727990+00:00,6.78914,0.0,stop_first,0.0,TREND,1.0
388639724,XAUUSD,BUY,4595.65,2026-08-21T12:05:15.668842+00:00,10.38,0.0,stop_first,0.0,TREND,1.0
388639778,XAUUSD,BUY,4597.1,2026-08-21T14:20:00.684304+00:00,10.52584,0.0,stop_first,0.0,REVERSAL,1.0
388639794,XAUUSD,BUY,4597.41,2026-08-21T15:05:00.651716+00:00,15.96,0.0,stop_first,0.0,PULLBACK,1.0
388639798,XAUUSD,BUY,4597.45,2026-08-21T15:15:18.715162+00:00,227.66596,,no_touch_in_horizon,12.0,RANGE,1.0
388639716,XAUUSD,BUY,4597.75,2026-08-21T11:45:03.665346+00:00,10.12,0.0,stop_first,0.0,TREND,1.0
388639659,XAUUSD,BUY,4598.05,2026-08-21T09:10:00.629921+00:00,7.31826,0.0,stop_first,0.0,TREND,1.0
388639720,XAUUSD,BUY,4598.24,2026-08-21T11:55:02.624652+00:00,9.8,0.0,stop_first,0.0,TREND,1.0
388639706,XAUUSD,BUY,4598.94,2026-08-21T11:20:08.670847+00:00,6.95103,0.0,stop_first,0.0,TREND,1.0
388639718,XAUUSD,BUY,4598.85,2026-08-21T11:50:00.635701+00:00,10.14,0.0,stop_first,0.0,TREND,1.0
388639800,XAUUSD,BUY,4599.89,2026-08-21T15:20:25.689401+00:00,211.88572,,no_touch_in_horizon,12.0,RANGE,1.0
388639722,XAUUSD,BUY,4600.25,2026-08-21T12:00:08.629999+00:00,10.06,0.0,stop_first,0.0,TREND,1.0
388639661,XAUUSD,BUY,4601.27,2026-08-21T09:15:00.634095+00:00,7.36314,0.0,stop_first,0.0,TREND,1.0
388639804,XAUUSD,BUY,4603.62,2026-08-21T23:21:33.565306+00:00,46.16,,insufficient_forward,,,1.0
388639712,XAUUSD,BUY,4604.24,2026-08-21T11:35:29.755189+00:00,7.51841,0.0,stop_first,0.0,TREND,1.0
1515826,XAUUSD,SELL,4313.8,2026-08-14T02:55:00.558440+00:00,11.34,0.0,stop_first,0.0,PULLBACK,1.0
1515815,XAUUSD,SELL,4316.18,2026-08-14T02:20:00.561499+00:00,12.0,0.0,stop_first,0.0,PULLBACK,1.0
1515817,XAUUSD,SELL,4318.08,2026-08-14T02:25:14.558720+00:00,11.58,0.0,stop_first,0.0,PULLBACK,1.0
1515810,XAUUSD,SELL,4318.6,2026-08-14T02:05:16.555107+00:00,12.72,0.0,stop_first,0.0,PULLBACK,1.0
1515808,XAUUSD,SELL,4320.19,2026-08-14T02:00:00.561244+00:00,12.66,0.0,stop_first,0.0,PULLBACK,1.0
1515819,XAUUSD,SELL,4320.82,2026-08-14T02:30:30.613770+00:00,12.36,0.0,stop_first,0.0,PULLBACK,1.0
1515821,XAUUSD,SELL,4321.15,2026-08-14T02:35:00.564649+00:00,12.22,0.0,stop_first,0.0,PULLBACK,1.0
1514460,XAUUSD,SELL,4324.85,2026-08-10T14:05:00.546051+00:00,10.8,1.0,target_first,0.0,REVERSAL,1.0
1514458,XAUUSD,SELL,4325.12,2026-08-10T14:01:00.605709+00:00,11.14,1.0,target_first,0.0,REVERSAL,1.0
1514425,XAUUSD,SELL,4325.36,2026-08-10T12:25:16.583060+00:00,7.3,1.0,target_first,0.0,REVERSAL,1.0
1514462,XAUUSD,SELL,4326.4,2026-08-10T14:10:08.557936+00:00,10.64,1.0,target_first,0.0,REVERSAL,1.0
1514423,XAUUSD,SELL,4328.74,2026-08-10T12:20:01.564702+00:00,7.0,1.0,target_first,0.0,REVERSAL,1.0
1514421,XAUUSD,SELL,4330.12,2026-08-10T12:15:26.596764+00:00,6.98,1.0,target_first,0.0,REVERSAL,1.0
1514429,XAUUSD,SELL,4330.11,2026-08-10T12:35:00.549980+00:00,7.54,1.0,target_first,0.0,REVERSAL,1.0
1514433,XAUUSD,SELL,4330.4,2026-08-10T12:45:08.569881+00:00,7.58,1.0,target_first,0.0,TREND,1.0
1514427,XAUUSD,SELL,4330.86,2026-08-10T12:31:00.588761+00:00,7.54,1.0,target_first,0.0,REVERSAL,1.0
1514439,XAUUSD,SELL,4331.09,2026-08-10T13:00:02.567213+00:00,8.02,1.0,target_first,0.0,TREND,1.0
1514441,XAUUSD,SELL,4331.66,2026-08-10T13:05:01.554360+00:00,8.52,1.0,target_first,0.0,TREND,1.0
1514435,XAUUSD,SELL,4331.94,2026-08-10T12:50:28.578323+00:00,7.6,1.0,target_first,0.0,TREND,1.0
1514431,XAUUSD,SELL,4332.1,2026-08-10T12:40:00.559810+00:00,7.56,1.0,target_first,0.0,REVERSAL,1.0
1514419,XAUUSD,SELL,4332.63,2026-08-10T12:10:06.557847+00:00,6.84,1.0,target_first,0.0,REVERSAL,1.0
1514464,XAUUSD,SELL,4332.57,2026-08-10T14:15:30.575994+00:00,10.94,1.0,target_first,0.0,REVERSAL,1.0
1514466,XAUUSD,SELL,4332.99,2026-08-10T14:20:00.560118+00:00,11.08,,both_touched_same_bar,0.0,REVERSAL,1.0
1514417,XAUUSD,SELL,4333.07,2026-08-10T12:05:00.560952+00:00,6.56,1.0,target_first,0.0,REVERSAL,1.0
1514415,XAUUSD,SELL,4333.68,2026-08-10T12:01:00.585442+00:00,6.66,1.0,target_first,0.0,REVERSAL,1.0
1517114,XAUUSD,SELL,4334.53,2026-08-18T20:55:29.601626+00:00,6.21015,0.0,stop_first,0.0,PULLBACK,1.0
1514413,XAUUSD,SELL,4334.49,2026-08-10T11:55:28.572577+00:00,6.62,1.0,target_first,0.0,REVERSAL,1.0
1517125,XAUUSD,SELL,4334.51,2026-08-18T22:25:00.588813+00:00,6.69017,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514437,XAUUSD,SELL,4334.63,2026-08-10T12:56:00.578757+00:00,7.92,1.0,target_first,0.0,TREND,1.0
1517123,XAUUSD,SELL,4334.7,2026-08-18T22:20:00.576656+00:00,6.56065,,no_touch_in_horizon,12.0,PULLBACK,1.0
1517127,XAUUSD,SELL,4335.36,2026-08-18T22:30:07.596451+00:00,6.35294,1.0,target_first,11.0,RANGE,1.0
1514411,XAUUSD,SELL,4335.41,2026-08-10T11:50:06.559100+00:00,6.84,1.0,target_first,0.0,REVERSAL,1.0
1514405,XAUUSD,SELL,4336.3,2026-08-10T11:35:26.602501+00:00,6.22,1.0,target_first,0.0,REVERSAL,1.0
1514409,XAUUSD,SELL,4336.7,2026-08-10T11:45:00.562607+00:00,6.24,1.0,target_first,0.0,REVERSAL,1.0
1514443,XAUUSD,SELL,4337.06,2026-08-10T13:10:17.586094+00:00,8.7,1.0,target_first,0.0,REVERSAL,1.0
1517105,XAUUSD,SELL,4337.38,2026-08-18T20:30:09.584869+00:00,6.13167,1.0,target_first,2.0,RANGE,1.0
1514407,XAUUSD,SELL,4337.53,2026-08-10T11:41:00.592842+00:00,6.4,1.0,target_first,0.0,REVERSAL,1.0
1517107,XAUUSD,SELL,4338.15,2026-08-18T20:35:00.606927+00:00,6.0306,1.0,target_first,0.0,RANGE,1.0
1517121,XAUUSD,SELL,4339.17,2026-08-18T22:16:00.598782+00:00,6.32974,1.0,target_first,4.0,PULLBACK,1.0
1517215,XAUUSD,SELL,4340.52,2026-08-19T05:20:05.719967+00:00,6.72,0.0,stop_first,11.0,REVERSAL,1.0
1517223,XAUUSD,SELL,4340.92,2026-08-19T05:40:11.686880+00:00,7.96,,no_touch_in_horizon,12.0,RANGE,1.0
1517219,XAUUSD,SELL,4340.99,2026-08-19T05:30:00.665774+00:00,7.66,,no_touch_in_horizon,12.0,RANGE,1.0
1517217,XAUUSD,SELL,4341.54,2026-08-19T05:25:15.606375+00:00,6.74,0.0,stop_first,10.0,TREND,1.0
1517117,XAUUSD,SELL,4342.31,2026-08-18T22:05:18.603133+00:00,6.70605,1.0,target_first,2.0,RANGE,1.0
1517098,XAUUSD,SELL,4342.41,2026-08-18T20:10:11.587155+00:00,6.26994,1.0,target_first,1.0,TREND,1.0
1517119,XAUUSD,SELL,4342.48,2026-08-18T22:10:30.611018+00:00,6.37453,1.0,target_first,1.0,PULLBACK,1.0
1517235,XAUUSD,SELL,4342.59,2026-08-19T06:15:00.646841+00:00,9.02,0.0,stop_first,9.0,REVERSAL,1.0
1517096,XAUUSD,SELL,4344.0,2026-08-18T20:05:03.579534+00:00,6.47282,1.0,target_first,2.0,REVERSAL,1.0
1517094,XAUUSD,SELL,4345.17,2026-08-18T20:00:00.572668+00:00,6.71696,1.0,target_first,3.0,TREND,1.0
1515738,XAUUSD,SELL,4348.47,2026-08-13T19:55:18.571101+00:00,6.9,0.0,stop_first,0.0,PULLBACK,1.0
1515734,XAUUSD,SELL,4348.61,2026-08-13T19:45:12.558841+00:00,7.26,0.0,stop_first,0.0,PULLBACK,1.0
1514522,XAUUSD,SELL,4352.67,2026-08-10T16:40:30.599202+00:00,9.84,1.0,target_first,0.0,REVERSAL,1.0
1514526,XAUUSD,SELL,4352.89,2026-08-10T16:50:00.554019+00:00,9.28,1.0,target_first,0.0,REVERSAL,1.0
1514528,XAUUSD,SELL,4353.37,2026-08-10T16:55:15.557708+00:00,9.0,1.0,target_first,0.0,REVERSAL,1.0
1517081,XAUUSD,SELL,4356.11,2026-08-18T19:05:26.601922+00:00,5.46118,1.0,target_first,6.0,PULLBACK,1.0
1517079,XAUUSD,SELL,4356.13,2026-08-18T19:00:10.587106+00:00,5.63026,1.0,target_first,7.0,RANGE,1.0
1515690,XAUUSD,SELL,4358.1,2026-08-13T16:25:14.575248+00:00,11.98,0.0,stop_first,0.0,PULLBACK,1.0
1514831,XAUUSD,SELL,4359.99,2026-08-11T08:00:03.572109+00:00,14.24,0.0,stop_first,0.0,RANGE,1.0
1517015,XAUUSD,SELL,4360.22,2026-08-18T15:30:15.616352+00:00,13.67273,,no_touch_in_horizon,12.0,TREND,1.0
1515672,XAUUSD,SELL,4360.48,2026-08-13T15:31:00.593672+00:00,9.86918,0.0,stop_first,0.0,RANGE,1.0
1514827,XAUUSD,SELL,4361.32,2026-08-11T07:51:00.577860+00:00,15.34,0.0,stop_first,1.0,RANGE,1.0
1514795,XAUUSD,SELL,4361.88,2026-08-11T06:30:09.574376+00:00,28.74,0.0,stop_first,0.0,PULLBACK,1.0
1517021,XAUUSD,SELL,4362.55,2026-08-18T15:45:01.570615+00:00,12.45858,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514809,XAUUSD,SELL,4363.08,2026-08-11T07:05:25.580110+00:00,21.94,0.0,stop_first,10.0,RANGE,1.0
1514987,XAUUSD,SELL,4363.31,2026-08-11T18:05:24.575857+00:00,8.14,0.0,stop_first,4.0,RANGE,1.0
1514993,XAUUSD,SELL,4363.44,2026-08-11T18:20:02.563227+00:00,8.38,0.0,stop_first,1.0,RANGE,1.0
1517039,XAUUSD,SELL,4363.39,2026-08-18T16:35:00.574043+00:00,9.28919,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515684,XAUUSD,SELL,4363.43,2026-08-13T16:05:14.575143+00:00,12.3,0.0,stop_first,0.0,RANGE,1.0
1515694,XAUUSD,SELL,4363.71,2026-08-13T16:36:00.585989+00:00,11.68,0.0,stop_first,0.0,PULLBACK,1.0
1517025,XAUUSD,SELL,4363.82,2026-08-18T15:55:00.576223+00:00,11.78608,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514989,XAUUSD,SELL,4363.87,2026-08-11T18:10:06.554712+00:00,8.36,0.0,stop_first,3.0,RANGE,1.0
1515696,XAUUSD,SELL,4363.87,2026-08-13T16:40:00.552010+00:00,11.1,0.0,stop_first,0.0,PULLBACK,1.0
1515692,XAUUSD,SELL,4364.08,2026-08-13T16:30:29.562500+00:00,12.04,0.0,stop_first,0.0,PULLBACK,1.0
1514805,XAUUSD,SELL,4364.07,2026-08-11T06:55:20.571186+00:00,23.7,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514817,XAUUSD,SELL,4364.26,2026-08-11T07:26:00.591906+00:00,18.9,0.0,stop_first,6.0,RANGE,1.0
1514995,XAUUSD,SELL,4364.42,2026-08-11T18:25:19.566894+00:00,7.94,0.0,stop_first,0.0,TREND,1.0
1514991,XAUUSD,SELL,4364.67,2026-08-11T18:15:00.569980+00:00,8.14,0.0,stop_first,3.0,PULLBACK,1.0
1517023,XAUUSD,SELL,4364.72,2026-08-18T15:50:09.577965+00:00,12.30195,,no_touch_in_horizon,12.0,TREND,1.0
1515009,XAUUSD,SELL,4364.84,2026-08-11T19:05:24.595240+00:00,7.54,0.0,stop_first,0.0,TREND,1.0
1514997,XAUUSD,SELL,4364.9,2026-08-11T18:31:00.592677+00:00,8.42,0.0,stop_first,0.0,TREND,1.0
1515682,XAUUSD,SELL,4365.15,2026-08-13T16:00:00.560173+00:00,12.62,0.0,stop_first,0.0,RANGE,1.0
1517032,XAUUSD,SELL,4365.4,2026-08-18T16:15:22.597141+00:00,10.43744,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515680,XAUUSD,SELL,4365.4,2026-08-13T15:56:00.585792+00:00,12.84,0.0,stop_first,0.0,RANGE,1.0
1514807,XAUUSD,SELL,4365.53,2026-08-11T07:00:03.564091+00:00,22.62,0.0,stop_first,11.0,PULLBACK,1.0
1515675,XAUUSD,SELL,4365.57,2026-08-13T15:36:00.382390+00:00,14.28,0.0,stop_first,0.0,PULLBACK,1.0
1514801,XAUUSD,SELL,4366.05,2026-08-11T06:45:21.570758+00:00,25.46,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515537,XAUUSD,SELL,4366.34,2026-08-13T08:16:00.631982+00:00,8.46,0.0,stop_first,0.0,RANGE,1.0
1514797,XAUUSD,SELL,4366.34,2026-08-11T06:35:21.579226+00:00,27.8,,no_touch_in_horizon,12.0,PULLBACK,1.0
1517036,XAUUSD,SELL,4366.62,2026-08-18T16:25:09.572449+00:00,9.62746,,no_touch_in_horizon,12.0,RANGE,1.0
1514803,XAUUSD,SELL,4367.18,2026-08-11T06:50:00.562715+00:00,24.0,,no_touch_in_horizon,12.0,PULLBACK,1.0
1517028,XAUUSD,SELL,4367.29,2026-08-18T16:05:06.578417+00:00,10.92601,,no_touch_in_horizon,12.0,RANGE,1.0
1517041,XAUUSD,SELL,4367.49,2026-08-18T16:40:06.578971+00:00,9.02531,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514985,XAUUSD,SELL,4367.71,2026-08-11T18:00:02.553986+00:00,7.74,1.0,target_first,3.0,RANGE,1.0
1515647,XAUUSD,SELL,4368.04,2026-08-13T14:10:00.565822+00:00,9.73998,0.0,stop_first,0.0,RANGE,1.0
1514799,XAUUSD,SELL,4368.09,2026-08-11T06:40:00.562065+00:00,26.28,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515539,XAUUSD,SELL,4368.37,2026-08-13T08:20:00.569177+00:00,8.44,0.0,stop_first,0.0,PULLBACK,1.0
1514999,XAUUSD,SELL,4368.43,2026-08-11T18:35:00.552321+00:00,8.36,,no_touch_in_horizon,12.0,TREND,1.0
1515533,XAUUSD,SELL,4368.83,2026-08-13T08:05:15.571485+00:00,8.76,0.0,stop_first,0.0,RANGE,1.0
1517034,XAUUSD,SELL,4368.86,2026-08-18T16:20:01.581530+00:00,9.96021,,no_touch_in_horizon,12.0,TREND,1.0
1515499,XAUUSD,SELL,4369.52,2026-08-13T06:35:00.558699+00:00,7.53343,0.0,stop_first,0.0,PULLBACK,1.0
1515001,XAUUSD,SELL,4369.46,2026-08-11T18:40:00.553451+00:00,8.36,,no_touch_in_horizon,12.0,RANGE,1.0
1517030,XAUUSD,SELL,4369.99,2026-08-18T16:10:14.587938+00:00,10.64753,,no_touch_in_horizon,12.0,TREND,1.0
1515003,XAUUSD,SELL,4371.62,2026-08-11T18:45:19.591330+00:00,8.18,1.0,target_first,3.0,TREND,1.0
1516414,XAUUSD,SELL,4371.75,2026-08-16T23:55:23.092940+00:00,7.22,0.0,stop_first,2.0,REVERSAL,1.0
1516411,XAUUSD,SELL,4371.81,2026-08-16T23:50:07.575479+00:00,7.48,0.0,stop_first,3.0,REVERSAL,1.0
1516409,XAUUSD,SELL,4371.98,2026-08-16T23:45:00.549495+00:00,7.46,0.0,stop_first,4.0,REVERSAL,1.0
1515541,XAUUSD,SELL,4372.15,2026-08-13T08:25:16.569329+00:00,8.52,0.0,stop_first,5.0,RANGE,1.0
1514793,XAUUSD,SELL,4372.33,2026-08-11T06:25:00.560590+00:00,28.88,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515649,XAUUSD,SELL,4372.63,2026-08-13T14:15:12.574489+00:00,14.06,0.0,stop_first,0.0,PULLBACK,1.0
1515655,XAUUSD,SELL,4372.64,2026-08-13T14:30:03.551139+00:00,15.7,0.0,stop_first,0.0,PULLBACK,1.0
1515639,XAUUSD,SELL,4372.73,2026-08-13T13:50:13.558092+00:00,9.38857,0.0,stop_first,0.0,TREND,1.0
1514777,XAUUSD,SELL,4372.76,2026-08-11T05:45:04.565369+00:00,41.56,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515543,XAUUSD,SELL,4373.01,2026-08-13T08:30:30.585862+00:00,8.32,0.0,stop_first,4.0,RANGE,1.0
1515501,XAUUSD,SELL,4373.04,2026-08-13T06:40:19.587774+00:00,10.36,0.0,stop_first,0.0,PULLBACK,1.0
1516418,XAUUSD,SELL,4373.18,2026-08-17T00:05:00.575786+00:00,7.78,0.0,stop_first,1.0,REVERSAL,1.0
1516416,XAUUSD,SELL,4373.53,2026-08-17T00:01:00.595610+00:00,7.64,0.0,stop_first,2.0,REVERSAL,1.0
1515523,XAUUSD,SELL,4373.83,2026-08-13T07:31:00.578660+00:00,8.38,0.0,stop_first,0.0,RANGE,1.0
1515653,XAUUSD,SELL,4374.64,2026-08-13T14:25:00.565959+00:00,13.76,,both_touched_same_bar,0.0,PULLBACK,1.0
1515643,XAUUSD,SELL,4374.75,2026-08-13T14:00:00.563226+00:00,13.04,0.0,stop_first,0.0,RANGE,1.0
1515495,XAUUSD,SELL,4375.14,2026-08-13T06:26:00.583083+00:00,10.52,0.0,stop_first,0.0,PULLBACK,1.0
1515518,XAUUSD,SELL,4375.24,2026-08-13T07:20:14.566742+00:00,8.62,0.0,stop_first,0.0,PULLBACK,1.0
1515525,XAUUSD,SELL,4375.64,2026-08-13T07:35:00.554823+00:00,8.52,0.0,stop_first,0.0,PULLBACK,1.0
1515521,XAUUSD,SELL,4376.3,2026-08-13T07:25:27.585808+00:00,8.4,0.0,stop_first,0.0,PULLBACK,1.0
1515493,XAUUSD,SELL,4376.29,2026-08-13T06:20:19.587954+00:00,10.6,0.0,stop_first,0.0,PULLBACK,1.0
1515516,XAUUSD,SELL,4376.39,2026-08-13T07:15:00.561937+00:00,8.72,0.0,stop_first,0.0,PULLBACK,1.0
1515657,XAUUSD,SELL,4376.5,2026-08-13T14:35:00.557134+00:00,15.38,0.0,stop_first,0.0,PULLBACK,1.0
1514775,XAUUSD,SELL,4376.8,2026-08-11T05:40:27.595973+00:00,43.48,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514955,XAUUSD,SELL,4376.91,2026-08-11T15:51:00.582694+00:00,12.24,1.0,target_first,6.0,REVERSAL,1.0
1515514,XAUUSD,SELL,4377.09,2026-08-13T07:11:00.592388+00:00,8.74,0.0,stop_first,0.0,PULLBACK,1.0
1515645,XAUUSD,SELL,4377.06,2026-08-13T14:05:00.584742+00:00,13.74,0.0,stop_first,0.0,RANGE,1.0
1515651,XAUUSD,SELL,4377.23,2026-08-13T14:20:21.580553+00:00,14.04,0.0,stop_first,0.0,RANGE,1.0
